principalInvestigator,country,locality,yearCollected,decimalLatitude,decimalLongitude,materialSampleID,basisOfRecord,genus,specificEpithet,sampleType,testMethod,diseaseTested,BdDetected,BsalDetected,BdLoad,BsalLoad,fatal,monthCollected,dayCollected,quantityDetected,dilutionFactor,cycleTimeFirstDetection,diagnosticLab,continentOcean,stateProvince,municipality,county,locationRemarks,verbatimEventDate,horizontalDatum,coordinateUncertaintyInMeters,georeferenceProtocol,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,locationID,habitat,eventRemarks,collectorList,occurrenceID,institutionCode,collectionCode,catalogNumber,otherCatalogNumbers,fieldNumber,infraspecificEpithet,taxonRemarks,lifeStage,establishmentMeans,sex,associatedReferences,occurrenceRemarks,individualCount,weightUnits,weight,lengthUnits,length,organismRemarks,diseaseLineage,geFALSEtypeMethod,diseaseTestedPositiveCount,specimenDisposition,zeScore,measurementRemarks,tissueID,tissueType,tissuePlate,tissueWell,tissueCatalogNumber,tissueBarcode,tissueInstitution,tissueOtherCatalogNumbers,tissueSamplingYear,tissueSamplingMonth,tissueSamplingDay,tissueRecordedBy,tissueContainer,tissuePreservative,associatedSequences,tissueRemarks,fromTissue,tissueBlocked,biosampleAccession,DiagFALSEstics_bcid,Sample_bcid,expeditionCode,projectId
Alessandro Catenazzi,USA,USA,2014,,,1470.14,LivingSpecimen,Desmognathus,monticola,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr23d3ea89f0a50b7543b31fd930288fbcd,https://n2t.net/ark:/21547/DVq21470.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1469.14,LivingSpecimen,Desmognathus,monticola,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2adf49e729ef60fc8d30e2e84aa9ce623,https://n2t.net/ark:/21547/DVq21469.14,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1468.14,LivingSpecimen,Desmognathus,monticola,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,26,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2d963a9772a308490c8ae44f3e7e5be04,https://n2t.net/ark:/21547/DVq21468.14,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,4168,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,12,20,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr26301e5cdc8056b32cec247e840d44f27,https://n2t.net/ark:/21547/DVq24168,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,4178,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,12,20,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr201d6dee0b69aa0ba4583cfe099272973,https://n2t.net/ark:/21547/DVq24178,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,4172,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,12,20,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2457965905af3bae843d745524cf5a8a6,https://n2t.net/ark:/21547/DVq24172,BdTri,243,,,
Alessandro Catenazzi,Peru,Peru,2013,,,431.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bd,TRUE,NA,0.902063072,NA,FALSE,6,12,,,42.14271927,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr20520a94a15c9d21da250316d3d553192,https://n2t.net/ark:/21547/DVq2431.13,BdTri,243,,,
Alessandro Catenazzi,Peru,Peru,2014,,,1170.14,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bd,FALSE,NA,0,NA,FALSE,7,14,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr227205db49dd4dd0c8745eb7e745421b1,https://n2t.net/ark:/21547/DVq21170.14,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,12TC,LivingSpecimen,Triturus,carnifex,swabbing,,Bd,FALSE,NA,0,NA,FALSE,5,12,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr296d4b1ae1913425f3ea125c27ccdc39f,https://n2t.net/ark:/21547/DVq212TC,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,9TC,LivingSpecimen,Triturus,carnifex,swabbing,,Bd,FALSE,NA,0,NA,FALSE,5,12,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2464b34dfb815c1cc0bb25268c16a3fe7,https://n2t.net/ark:/21547/DVq29TC,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,8TC,LivingSpecimen,Triturus,carnifex,swabbing,,Bd,FALSE,NA,0,NA,FALSE,5,12,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2b20d262f504f6c2d75fdd27b0515b9e0,https://n2t.net/ark:/21547/DVq28TC,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,7TC,LivingSpecimen,Triturus,carnifex,swabbing,,Bd,FALSE,NA,0,NA,FALSE,5,12,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr273988005b6e8f48d53417ac4d6639d34,https://n2t.net/ark:/21547/DVq27TC,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,6TC,LivingSpecimen,Triturus,carnifex,swabbing,,Bd,FALSE,NA,0,NA,FALSE,5,12,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2ef3097c8c1a0ba5471bf3f3a4e434ce9,https://n2t.net/ark:/21547/DVq26TC,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,5TC,LivingSpecimen,Triturus,carnifex,swabbing,,Bd,FALSE,NA,0,NA,FALSE,5,12,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr25698d25b9204b6cbe9dfc4b4fca1211f,https://n2t.net/ark:/21547/DVq25TC,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,18TC,LivingSpecimen,Triturus,carnifex,swabbing,,Bd,FALSE,NA,0,NA,FALSE,5,12,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr237686636f18f31aadf1e629ea958e378,https://n2t.net/ark:/21547/DVq218TC,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,17TC,LivingSpecimen,Triturus,carnifex,swabbing,,Bd,FALSE,NA,0,NA,FALSE,5,12,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2221ce48476318f8eabaae9245d93753e,https://n2t.net/ark:/21547/DVq217TC,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,16TC,LivingSpecimen,Triturus,carnifex,swabbing,,Bd,FALSE,NA,0,NA,FALSE,5,12,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr212ad6f6eeef03800e011991f2b8784e0,https://n2t.net/ark:/21547/DVq216TC,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,15TC,LivingSpecimen,Triturus,carnifex,swabbing,,Bd,FALSE,NA,0,NA,FALSE,5,12,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr28a86c69f4a6a15dbeaea2394fc304b8d,https://n2t.net/ark:/21547/DVq215TC,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,14TC,LivingSpecimen,Triturus,carnifex,swabbing,,Bd,FALSE,NA,0,NA,FALSE,5,12,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2a60c45ca8d9544b13e33582af55f5ae4,https://n2t.net/ark:/21547/DVq214TC,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,13TC,LivingSpecimen,Triturus,carnifex,swabbing,,Bd,FALSE,NA,0,NA,FALSE,5,12,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2c06cd4758372ff7d3bc431dd61d33eee,https://n2t.net/ark:/21547/DVq213TC,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,11TC,LivingSpecimen,Triturus,carnifex,swabbing,,Bd,FALSE,NA,0,NA,FALSE,5,12,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr253f6c1a147fc218d93248999a7e97f28,https://n2t.net/ark:/21547/DVq211TC,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,10TC,LivingSpecimen,Triturus,carnifex,swabbing,,Bd,FALSE,NA,0,NA,FALSE,5,12,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2c59be2b7d033df9a03b8f689663438dd,https://n2t.net/ark:/21547/DVq210TC,BdTri,243,,,
Alessandro Catenazzi,Peru,Peru,2013,,,V146.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bd,FALSE,NA,0,NA,FALSE,7,6,,,,Catenazzi Lab,,,,,30,,,,,,,,,Ethan Baruch  |  Alessandro Catenazzi,,,,,,,,,adult,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2e60173866772715dac34aa7a06fa406a,https://n2t.net/ark:/21547/DVq2V146.13,BdTri,243,,,
Alessandro Catenazzi,Peru,Peru,2013,,,V123.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bd,FALSE,NA,0,NA,FALSE,7,1,,,,Catenazzi Lab,,,,,30,,,,,,,,,Ethan Baruch  |  Alessandro Catenazzi,,,,,,,,,adult,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr22f5455d9f871e7522bd118dbe65046d5,https://n2t.net/ark:/21547/DVq2V123.13,BdTri,243,,,
Alessandro Catenazzi,Peru,Peru,2014,,,81.14,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bd,FALSE,NA,0,NA,FALSE,7,23,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2cf054a167a979706a4448eb40bd8eb27,https://n2t.net/ark:/21547/DVq281.14,BdTri,243,,,
Alessandro Catenazzi,Peru,Peru,2015,,,304.15,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,20,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2ab9cea3f8c3818f380c66deae6a5b801,https://n2t.net/ark:/21547/DVq2304.15,BdTri,243,,,
Alessandro Catenazzi,Peru,Peru,2013,,,V183.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bd,FALSE,NA,0,NA,FALSE,7,15,,,,Catenazzi Lab,,,,,30,,,,,,,,,Ethan Baruch  |  Alessandro Catenazzi,,,,,,,,,adult,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr25d530821ec961b6a51634139f1b7899a,https://n2t.net/ark:/21547/DVq2V183.13,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2016,,,4246,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr272c7079cece3395788c514bce39c3d4e,https://n2t.net/ark:/21547/DVq24246,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2016,,,4228,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2f7345f495c63f2d74383d1e3bde0152b,https://n2t.net/ark:/21547/DVq24228,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2016,,,4230,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr273ffcd9ffc712460bce0fdb40b15b8c8,https://n2t.net/ark:/21547/DVq24230,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2016,,,4234,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr213a7e0db95e487ac0c36a53df4a9310a,https://n2t.net/ark:/21547/DVq24234,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2016,,,4236,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr204d3f14c0050afac0e4ce6f63a083f64,https://n2t.net/ark:/21547/DVq24236,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2016,,,4238,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2f4902970062a29e61ea3aacb2b722d55,https://n2t.net/ark:/21547/DVq24238,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2016,,,4240,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr244909c94ce9d833bec8d88ba9aff7b37,https://n2t.net/ark:/21547/DVq24240,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2016,,,4242,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr21f6b60a06c0419b5f5466648dc171122,https://n2t.net/ark:/21547/DVq24242,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2016,,,4244,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr27a1de72a17e77e1dc3f022c92598b301,https://n2t.net/ark:/21547/DVq24244,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2016,,,4248,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2095f1b6421aaae87d5f88380ef19baf1,https://n2t.net/ark:/21547/DVq24248,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2016,,,4250,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr28ea83a2f1f1cc1f9ed64ca58a7ecbcfc,https://n2t.net/ark:/21547/DVq24250,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2016,,,4252,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2eba23f7418763f26a77a171fad36668c,https://n2t.net/ark:/21547/DVq24252,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2016,,,4254,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2bfff7925ca2d36e1b186b13cfc45f5c4,https://n2t.net/ark:/21547/DVq24254,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2016,,,4256,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2cef6ce4b8cf0127ce47c130c9a6dea32,https://n2t.net/ark:/21547/DVq24256,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2016,,,4258,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2df3171cee09ac777eff9b676b5cb880d,https://n2t.net/ark:/21547/DVq24258,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2016,,,4260,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr208312d44954cd3a1851c4ab5c3304e0e,https://n2t.net/ark:/21547/DVq24260,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2016,,,4262,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr259fb21aeae58d82455b94ef06bbec17e,https://n2t.net/ark:/21547/DVq24262,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2016,,,4264,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr29472806a98986718c6eb60348f7a5726,https://n2t.net/ark:/21547/DVq24264,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2016,,,4266,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2da5d5bfa47da1e5da15ca201a3861e26,https://n2t.net/ark:/21547/DVq24266,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2016,,,4268,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr27218dc7540834e068b2b3250cd38027b,https://n2t.net/ark:/21547/DVq24268,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2016,,,4270,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2afbe286406419a7718072851abef28be,https://n2t.net/ark:/21547/DVq24270,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2016,,,4272,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr29e7bdbe53b80825382b29293512f26ea,https://n2t.net/ark:/21547/DVq24272,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2016,,,4274,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr214e4fd512db374dd17210e1c441a82d1,https://n2t.net/ark:/21547/DVq24274,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2016,,,4276,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr238311d0b00a42a06140be25adc9b9162,https://n2t.net/ark:/21547/DVq24276,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2016,,,4278,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2c182586df14b8310f8e20c5950d69d54,https://n2t.net/ark:/21547/DVq24278,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2016,,,4280,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2fe3bbffba1e92e06b5e9d14ae8bc67eb,https://n2t.net/ark:/21547/DVq24280,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2016,,,4282,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr279a79bcda779dfc8643d15a30b6314db,https://n2t.net/ark:/21547/DVq24282,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2016,,,4284,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2499bc4631381d56e291027e0c4741cb9,https://n2t.net/ark:/21547/DVq24284,BdTri,243,,,
